Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,Region
US-2017-106663,6/9/2017,6/13/2017,Standard Class,MO-17800,Home Office,United States,Central
CA-2017-111178,6/15/2017,6/22/2017,Standard Class,TD-20995,Consumer,United States,Central
CA-2017-130351,12/5/2017,12/8/2017,First Class,RB-19570,Consumer,United States,Central
US-2017-119438,3/18/2017,3/23/2017,Standard Class,CD-11980,Consumer,United States,Central
CA-2016-164511,11/19/2016,11/24/2016,Standard Class,DJ-13630,Consumer,United States,East
US-2017-168116,11/4/2017,11/4/2017,Same Day,GT-14635,Corporate,United States,South
CA-2014-157784,7/5/2014,7/8/2014,First Class,MC-17845,Consumer,United States,South
CA-2017-161480,12/25/2017,12/29/2017,Standard Class,RA-19285,Consumer,United States,East
US-2014-117135,6/21/2014,6/23/2014,Second Class,NP-18325,Consumer,United States,South
CA-2015-131534,3/28/2015,4/2/2015,Standard Class,AB-10165,Consumer,United States,West
CA-2015-119291,5/14/2015,5/17/2015,First Class,JO-15550,Home Office,United States,East
CA-2017-114552,9/2/2017,9/8/2017,Standard Class,Dl-13600,Corporate,United States,East
CA-2016-163755,11/4/2016,11/8/2016,Second Class,AS-10285,Corporate,United States,West
CA-2015-142027,4/9/2015,4/14/2015,Standard Class,JK-15370,Consumer,United States,West
CA-2014-138527,9/12/2014,9/17/2014,Standard Class,BN-11470,Corporate,United States,South
CA-2014-112158,12/2/2014,12/4/2014,First Class,DP-13165,Consumer,United States,East
CA-2014-113887,4/5/2014,4/7/2014,First Class,TH-21550,Home Office,United States,East
CA-2017-146136,9/3/2017,9/7/2017,Standard Class,AP-10915,Consumer,United States,South
US-2017-100048,5/19/2017,5/24/2017,Standard Class,RS-19765,Corporate,United States,East
CA-2014-153150,7/1/2014,7/6/2014,Second Class,Dl-13600,Corporate,United States,West
CA-2014-130092,1/11/2014,1/14/2014,First Class,SV-20365,Consumer,United States,East
CA-2017-108910,9/24/2017,9/29/2017,Standard Class,KC-16540,Consumer,United States,East
CA-2014-104472,6/2/2014,6/7/2014,Standard Class,CK-12325,Home Office,United States,West
CA-2016-112942,2/13/2016,2/18/2016,Standard Class,RD-19810,Home Office,United States,West
CA-2016-142335,12/15/2016,12/19/2016,Standard Class,MP-17965,Corporate,United States,Central
CA-2014-117429,10/7/2014,10/13/2014,Standard Class,MR-17545,Home Office,United States,East
CA-2016-114713,7/7/2016,7/12/2016,Standard Class,SC-20695,Corporate,United States,South
CA-2017-144113,9/16/2017,9/20/2017,Standard Class,JF-15355,Consumer,United States,Central
US-2016-150861,12/3/2016,12/6/2016,First Class,EG-13900,Consumer,United States,East
CA-2017-131954,1/21/2017,1/25/2017,Standard Class,DS-13030,Home Office,United States,West
CA-2014-132500,9/8/2014,9/12/2014,Standard Class,GZ-14470,Consumer,United States,West
CA-2014-112326,1/4/2014,1/8/2014,Standard Class,PO-19195,Home Office,United States,Central
US-2016-146710,8/27/2016,9/1/2016,Standard Class,SS-20875,Consumer,United States,Central
CA-2014-124429,5/27/2014,5/27/2014,Same Day,MH-17785,Corporate,United States,West
CA-2016-150889,3/20/2016,3/22/2016,Second Class,PB-19105,Consumer,United States,Central
CA-2017-126074,10/2/2017,10/6/2017,Standard Class,RF-19735,Consumer,United States,Central
CA-2016-110499,4/7/2016,4/9/2016,First Class,YC-21895,Corporate,United States,West
CA-2015-135272,12/7/2015,12/12/2015,Standard Class,MS-17830,Consumer,United States,West
CA-2016-140928,9/18/2016,9/22/2016,Standard Class,NB-18655,Corporate,United States,South
CA-2014-106803,12/29/2014,1/2/2015,Standard Class,DC-13285,Consumer,United States,Central
CA-2017-117240,7/23/2017,7/28/2017,Standard Class,CP-12340,Corporate,United States,East
CA-2017-133333,9/18/2017,9/22/2017,Standard Class,BF-11020,Corporate,United States,Central
CA-2015-112319,8/31/2015,9/5/2015,Standard Class,AR-10510,Consumer,United States,West
CA-2017-126046,11/3/2017,11/7/2017,Standard Class,JC-16105,Corporate,United States,South
CA-2015-114923,2/8/2015,2/13/2015,Standard Class,LH-17020,Consumer,United States,East
CA-2014-162775,1/13/2014,1/15/2014,Second Class,CS-12250,Corporate,United States,South
CA-2014-106810,5/14/2014,5/20/2014,Standard Class,AJ-10795,Corporate,United States,South
CA-2016-157245,5/19/2016,5/24/2016,Standard Class,LE-16810,Consumer,United States,South
CA-2017-104220,1/30/2017,2/5/2017,Standard Class,BV-11245,Corporate,United States,Central
CA-2014-165974,6/29/2014,7/6/2014,Standard Class,DL-12865,Consumer,United States,East
CA-2015-144267,8/21/2015,8/23/2015,First Class,NZ-18565,Home Office,United States,West
US-2015-157014,10/3/2015,10/6/2015,Second Class,BM-11785,Consumer,United States,East
CA-2015-154921,5/23/2015,5/28/2015,Standard Class,EA-14035,Corporate,United States,South
CA-2017-129567,3/17/2017,3/21/2017,Second Class,CL-12565,Consumer,United States,West
CA-2015-154620,12/12/2015,12/16/2015,Standard Class,LT-17110,Consumer,United States,West
CA-2015-115938,6/26/2015,6/30/2015,Standard Class,SA-20830,Consumer,United States,South
CA-2016-105256,5/20/2016,5/20/2016,Same Day,JK-15730,Consumer,United States,South
CA-2014-156433,9/20/2014,9/26/2014,Standard Class,ES-14020,Consumer,United States,West
CA-2017-151428,9/21/2017,9/26/2017,Standard Class,RH-19495,Consumer,United States,Central
CA-2015-124653,12/24/2015,12/26/2015,First Class,DB-13120,Corporate,United States,East
CA-2015-101910,11/27/2015,12/3/2015,Standard Class,CD-11920,Consumer,United States,West
CA-2017-105809,2/20/2017,2/23/2017,First Class,HW-14935,Corporate,United States,West
CA-2016-136133,8/18/2016,8/23/2016,Second Class,HW-14935,Corporate,United States,East
CA-2016-115504,3/12/2016,3/17/2016,Standard Class,MC-18130,Corporate,United States,South
CA-2017-135783,4/22/2017,4/24/2017,First Class,GM-14440,Consumer,United States,West
CA-2014-134313,11/1/2014,11/7/2014,Standard Class,RA-19915,Consumer,United States,West
CA-2015-140921,2/3/2015,2/5/2015,First Class,AA-10375,Consumer,United States,Central
CA-2014-151995,10/13/2014,10/15/2014,First Class,ZC-21910,Consumer,United States,West
CA-2017-143686,5/14/2017,5/14/2017,Same Day,PJ-19015,Consumer,United States,West
CA-2015-106565,3/20/2015,3/23/2015,First Class,BW-11110,Corporate,United States,Central
CA-2016-149370,9/15/2016,9/19/2016,Standard Class,DB-13210,Consumer,United States,East
CA-2014-140858,6/28/2014,7/2/2014,Standard Class,CA-12775,Consumer,United States,East
CA-2017-101434,6/20/2017,6/27/2017,Standard Class,TR-21325,Consumer,United States,East
US-2014-102071,5/9/2014,5/15/2014,Standard Class,PG-18820,Consumer,United States,West
CA-2017-126956,8/21/2017,8/28/2017,Standard Class,GT-14710,Consumer,United States,Central
CA-2017-129462,6/16/2017,6/21/2017,Second Class,JE-15745,Consumer,United States,South
CA-2016-165316,7/23/2016,7/27/2016,Standard Class,JB-15400,Corporate,United States,South
US-2014-115987,9/8/2014,9/13/2014,Second Class,LH-17020,Consumer,United States,Central
US-2017-156083,11/4/2017,11/11/2017,Standard Class,JL-15175,Home Office,United States,South
US-2016-137547,3/7/2016,3/12/2016,Standard Class,EB-13705,Corporate,United States,Central
CA-2015-100454,11/20/2015,11/25/2015,Standard Class,BM-11650,Corporate,United States,East
CA-2016-161669,11/7/2016,11/9/2016,First Class,EM-14095,Corporate,United States,West
CA-2015-114300,10/13/2015,10/17/2015,Standard Class,AF-10885,Consumer,United States,South
CA-2017-107503,1/1/2017,1/6/2017,Standard Class,GA-14725,Consumer,United States,East
CA-2014-107755,2/7/2014,2/12/2014,Standard Class,CK-12760,Corporate,United States,East
CA-2016-152534,6/20/2016,6/25/2016,Second Class,DP-13105,Corporate,United States,West
CA-2016-113747,5/28/2016,6/4/2016,Standard Class,VD-21670,Consumer,United States,South
CA-2016-123274,2/19/2016,2/24/2016,Standard Class,GT-14710,Consumer,United States,East
CA-2014-125612,8/3/2014,8/8/2014,Standard Class,BK-11260,Consumer,United States,East
CA-2017-161984,4/10/2017,4/15/2017,Standard Class,SJ-20125,Home Office,United States,East
CA-2014-133851,6/9/2014,6/16/2014,Standard Class,CM-12445,Consumer,United States,West
CA-2016-134474,1/5/2016,1/7/2016,Second Class,AJ-10795,Corporate,United States,South
CA-2014-149020,1/10/2014,1/15/2014,Standard Class,AJ-10780,Corporate,United States,South
CA-2016-134362,9/29/2016,10/2/2016,First Class,LS-16945,Corporate,United States,East
CA-2014-136742,4/6/2014,4/10/2014,Standard Class,GP-14740,Corporate,United States,East
CA-2016-158099,9/3/2016,9/5/2016,First Class,PK-18910,Home Office,United States,East
CA-2015-131128,10/19/2015,10/20/2015,First Class,TB-21520,Consumer,United States,East
CA-2014-148488,12/10/2014,12/15/2014,Standard Class,SM-20005,Consumer,United States,East
CA-2017-114636,8/25/2017,8/29/2017,Standard Class,GA-14725,Consumer,United States,South
CA-2016-116736,1/17/2016,1/21/2016,Standard Class,CC-12430,Home Office,United States,East
US-2014-158638,9/17/2014,9/21/2014,Standard Class,AG-10765,Home Office,United States,East
CA-2017-111689,11/30/2017,12/2/2017,Second Class,HP-14815,Home Office,United States,East
CA-2015-129098,10/9/2015,10/13/2015,Standard Class,DK-13090,Consumer,United States,South
US-2017-123463,12/23/2017,12/23/2017,Same Day,GZ-14470,Consumer,United States,West
CA-2016-165148,10/22/2016,10/24/2016,First Class,PM-19135,Home Office,United States,Central
CA-2014-134061,4/29/2014,5/4/2014,Standard Class,LL-16840,Consumer,United States,East
CA-2015-143602,4/25/2015,4/28/2015,Second Class,JS-15595,Corporate,United States,West
CA-2017-115364,6/26/2017,7/2/2017,Standard Class,OT-18730,Consumer,United States,West
CA-2017-150707,10/14/2017,10/19/2017,Standard Class,EL-13735,Home Office,United States,East
CA-2014-104976,12/9/2014,12/16/2014,Standard Class,CK-12760,Corporate,United States,West
CA-2017-132934,6/20/2017,6/26/2017,Standard Class,JE-15475,Consumer,United States,East
CA-2017-133256,6/26/2017,6/27/2017,First Class,TH-21550,Home Office,United States,Central
CA-2016-105494,11/10/2016,11/12/2016,First Class,PC-18745,Corporate,United States,West
CA-2016-140634,10/3/2016,10/6/2016,Second Class,HL-15040,Consumer,United States,Central
CA-2014-144407,9/9/2014,9/15/2014,Standard Class,MS-17365,Consumer,United States,Central
CA-2017-160983,10/29/2017,10/31/2017,Second Class,GB-14530,Corporate,United States,East
US-2016-114622,4/10/2016,4/12/2016,First Class,JR-16210,Corporate,United States,East
CA-2017-150959,11/11/2017,11/13/2017,First Class,TD-20995,Consumer,United States,Central
CA-2017-132353,9/15/2017,9/17/2017,First Class,DB-13060,Consumer,United States,Central
CA-2016-130477,4/8/2016,4/12/2016,Standard Class,LC-17140,Consumer,United States,West
CA-2017-143259,12/30/2017,1/3/2018,Standard Class,PO-18865,Consumer,United States,East
CA-2017-137596,9/2/2017,9/7/2017,Standard Class,BE-11335,Home Office,United States,Central
CA-2015-133627,5/31/2015,6/7/2015,Standard Class,SC-20050,Home Office,United States,East
CA-2017-102519,11/27/2017,11/29/2017,First Class,BM-11650,Corporate,United States,Central
US-2014-141215,6/15/2014,6/21/2014,Standard Class,KL-16555,Corporate,United States,Central
CA-2016-165218,3/5/2016,3/11/2016,Standard Class,RW-19630,Corporate,United States,Central
CA-2014-138296,12/5/2014,12/12/2014,Standard Class,RC-19825,Consumer,United States,South
CA-2015-111164,4/11/2015,4/15/2015,Standard Class,SE-20110,Consumer,United States,East
CA-2016-149797,9/15/2016,9/20/2016,Standard Class,AH-10075,Corporate,United States,East
CA-2014-132962,9/13/2014,9/16/2014,First Class,JM-15535,Consumer,United States,East
CA-2015-115091,10/5/2015,10/9/2015,Standard Class,JJ-15760,Home Office,United States,South
CA-2017-144932,4/14/2017,4/17/2017,First Class,AB-10165,Consumer,United States,East
CA-2017-114216,9/2/2017,9/6/2017,Standard Class,RK-19300,Consumer,United States,East
CA-2016-140081,6/20/2016,6/24/2016,Standard Class,CG-12040,Home Office,United States,East
US-2017-111745,11/5/2017,11/6/2017,First Class,RA-19885,Corporate,United States,West
CA-2015-148250,12/13/2015,12/17/2015,Standard Class,RP-19270,Corporate,United States,West
CA-2016-105760,6/19/2016,6/20/2016,First Class,KC-16255,Corporate,United States,West
CA-2016-142958,12/13/2016,12/20/2016,Standard Class,RW-19630,Corporate,United States,West
CA-2015-120880,5/29/2015,6/3/2015,Standard Class,JL-15850,Consumer,United States,West
US-2015-140200,7/26/2015,7/28/2015,First Class,CA-12775,Consumer,United States,West
US-2017-110576,11/28/2017,12/2/2017,Standard Class,RB-19795,Home Office,United States,East
CA-2017-131156,4/3/2017,4/7/2017,Standard Class,KH-16360,Consumer,United States,East
CA-2017-136539,12/28/2017,1/1/2018,Standard Class,GH-14665,Consumer,United States,Central
CA-2017-119305,11/30/2017,12/4/2017,Standard Class,SW-20275,Consumer,United States,South
CA-2017-102414,5/15/2017,5/18/2017,Second Class,JA-15970,Consumer,United States,West
CA-2015-112571,9/22/2015,9/22/2015,Same Day,DL-12925,Consumer,United States,West
CA-2017-152142,11/14/2017,11/19/2017,Standard Class,LW-16990,Corporate,United States,West
CA-2015-160059,11/27/2015,12/1/2015,Standard Class,TB-21190,Home Office,United States,South
CA-2016-120859,9/1/2016,9/4/2016,First Class,CV-12805,Corporate,United States,West
CA-2014-127488,9/22/2014,9/24/2014,Second Class,MS-17365,Consumer,United States,South
CA-2017-135279,4/9/2017,4/11/2017,First Class,BS-11800,Home Office,United States,East
CA-2014-115791,1/16/2014,1/18/2014,Second Class,DL-13315,Consumer,United States,East
US-2017-103247,10/5/2017,10/8/2017,Second Class,PO-19195,Home Office,United States,East
US-2017-100209,7/9/2017,7/15/2017,Standard Class,TD-20995,Consumer,United States,West
CA-2017-159366,1/7/2017,1/10/2017,First Class,BW-11110,Corporate,United States,Central
CA-2016-145499,5/30/2016,5/31/2016,First Class,RW-19690,Consumer,United States,South
CA-2015-157035,12/9/2015,12/12/2015,First Class,KB-16600,Corporate,United States,Central
CA-2016-144939,10/3/2016,10/8/2016,Standard Class,EB-13870,Consumer,United States,East
CA-2014-163419,11/11/2014,11/14/2014,Second Class,TZ-21580,Consumer,United States,West
CA-2017-100314,9/29/2017,10/5/2017,Standard Class,AS-10630,Home Office,United States,Central
CA-2015-146829,3/10/2015,3/10/2015,Same Day,TS-21340,Consumer,United States,Central
CA-2017-167899,5/21/2017,5/26/2017,Standard Class,JG-15805,Corporate,United States,East
CA-2015-153549,3/29/2015,3/31/2015,Second Class,SL-20155,Home Office,United States,South
CA-2016-110023,9/9/2016,9/11/2016,First Class,TS-21610,Consumer,United States,East
CA-2016-105585,8/26/2016,8/27/2016,First Class,RF-19735,Consumer,United States,West
CA-2014-117639,5/21/2014,5/25/2014,Standard Class,MW-18235,Corporate,United States,South
CA-2015-162537,10/28/2015,11/3/2015,Standard Class,RD-19585,Consumer,United States,South
CA-2016-155488,11/13/2016,11/17/2016,Standard Class,FM-14290,Home Office,United States,West
CA-2015-124891,7/31/2015,7/31/2015,Same Day,RH-19495,Consumer,United States,East
CA-2015-126445,8/27/2015,8/31/2015,Standard Class,RA-19945,Consumer,United States,West
CA-2015-111199,11/13/2015,11/17/2015,Standard Class,JK-15730,Consumer,United States,South
CA-2015-105312,11/6/2015,11/9/2015,First Class,MT-17815,Consumer,United States,West
US-2017-106705,12/26/2017,1/1/2018,Standard Class,PO-18850,Consumer,United States,Central
CA-2017-135034,8/1/2017,8/3/2017,First Class,AT-10735,Consumer,United States,Central
CA-2014-158540,11/24/2014,11/26/2014,First Class,VG-21790,Consumer,United States,West
CA-2017-118437,6/17/2017,6/21/2017,Second Class,PF-19165,Consumer,United States,West
US-2015-126214,12/21/2015,12/24/2015,Second Class,JS-15880,Consumer,United States,West
CA-2015-133025,9/17/2015,9/19/2015,Second Class,MO-17800,Home Office,United States,West
CA-2015-108665,7/6/2015,7/10/2015,Standard Class,KM-16225,Corporate,United States,East
CA-2015-124450,4/27/2015,5/3/2015,Standard Class,GT-14710,Consumer,United States,East
CA-2015-167269,6/16/2015,6/20/2015,Standard Class,PB-19150,Consumer,United States,East
CA-2017-106964,12/17/2017,12/20/2017,First Class,HR-14770,Home Office,United States,West
CA-2016-126529,1/11/2016,1/13/2016,Second Class,DE-13255,Home Office,United States,East
CA-2014-163552,7/11/2014,7/15/2014,Standard Class,LA-16780,Corporate,United States,East
CA-2016-109820,11/20/2016,11/22/2016,First Class,AG-10390,Consumer,United States,East
CA-2016-113061,4/22/2016,4/26/2016,Standard Class,EL-13735,Home Office,United States,Central
CA-2015-127418,6/13/2015,6/14/2015,First Class,JJ-15445,Consumer,United States,West
CA-2017-121818,11/20/2017,11/21/2017,First Class,JH-15430,Consumer,United States,South
CA-2016-127670,3/20/2016,3/24/2016,Standard Class,RD-19660,Home Office,United States,Central
CA-2016-102981,9/6/2016,9/9/2016,Second Class,MO-17500,Consumer,United States,East
CA-2017-115651,7/9/2017,7/12/2017,First Class,NS-18640,Corporate,United States,Central
CA-2017-152702,10/12/2017,10/16/2017,Standard Class,SN-20710,Home Office,United States,Central
CA-2016-169103,3/8/2016,3/13/2016,Standard Class,ZC-21910,Consumer,United States,South
CA-2014-139192,5/27/2014,6/1/2014,Second Class,LC-16885,Consumer,United States,West
US-2015-153500,7/3/2015,7/5/2015,First Class,DG-13300,Corporate,United States,East
CA-2015-110667,4/4/2015,4/8/2015,Standard Class,NF-18595,Home Office,United States,East
CA-2017-167150,12/10/2017,12/17/2017,Standard Class,BP-11185,Corporate,United States,West
CA-2016-105284,11/24/2016,12/1/2016,Standard Class,MG-17650,Home Office,United States,East
US-2015-125374,3/23/2015,3/29/2015,Standard Class,JD-16060,Consumer,United States,Central
CA-2015-161263,4/16/2015,4/21/2015,Standard Class,TS-21160,Corporate,United States,East
