Order ID,Order Date,Ship Date,Customer ID
CA-2015-105312,11/6/2015,11/9/2015,MT-17815
US-2017-106705,12/26/2017,1/1/2018,PO-18850
CA-2017-135034,8/1/2017,8/3/2017,AT-10735
CA-2014-158540,11/24/2014,11/26/2014,VG-21790
CA-2017-118437,6/17/2017,6/21/2017,PF-19165
US-2015-126214,12/21/2015,12/24/2015,JS-15880
CA-2015-133025,9/17/2015,9/19/2015,MO-17800
CA-2015-108665,7/6/2015,7/10/2015,KM-16225
CA-2015-124450,4/27/2015,5/3/2015,GT-14710
CA-2015-167269,6/16/2015,6/20/2015,PB-19150
CA-2017-106964,12/17/2017,12/20/2017,HR-14770
CA-2016-126529,1/11/2016,1/13/2016,DE-13255
CA-2014-163552,7/11/2014,7/15/2014,LA-16780
CA-2016-109820,11/20/2016,11/22/2016,AG-10390
CA-2016-113061,4/22/2016,4/26/2016,EL-13735
CA-2015-127418,6/13/2015,6/14/2015,JJ-15445
CA-2017-121818,11/20/2017,11/21/2017,JH-15430
CA-2016-127670,3/20/2016,3/24/2016,RD-19660
CA-2016-102981,9/6/2016,9/9/2016,MO-17500
CA-2017-115651,7/9/2017,7/12/2017,NS-18640
CA-2017-152702,10/12/2017,10/16/2017,SN-20710
CA-2016-169103,3/8/2016,3/13/2016,ZC-21910
CA-2014-139192,5/27/2014,6/1/2014,LC-16885
US-2015-153500,7/3/2015,7/5/2015,DG-13300
CA-2015-110667,4/4/2015,4/8/2015,NF-18595
CA-2017-167150,12/10/2017,12/17/2017,BP-11185
CA-2016-105284,11/24/2016,12/1/2016,MG-17650
US-2015-125374,3/23/2015,3/29/2015,JD-16060
CA-2015-161263,4/16/2015,4/21/2015,TS-21160
CA-2016-157686,10/1/2016,10/2/2016,BD-11620
US-2017-139955,9/28/2017,9/30/2017,CM-12160
US-2015-150161,7/25/2015,7/29/2015,RB-19795
CA-2015-144652,11/20/2015,11/26/2015,SN-20560
CA-2016-152814,4/28/2016,5/2/2016,EH-14005
CA-2017-106943,11/14/2017,11/19/2017,FO-14305
CA-2016-134348,11/12/2016,11/19/2016,MS-17710
CA-2016-161781,9/29/2016,9/30/2016,CC-12100
CA-2017-132521,9/23/2017,9/25/2017,DW-13540
CA-2015-110016,11/29/2015,12/4/2015,BT-11395
US-2016-143819,3/1/2016,3/5/2016,KD-16270
CA-2016-167584,8/12/2016,8/12/2016,LC-16870
CA-2016-166163,8/15/2016,8/20/2016,CY-12745
CA-2017-158407,6/4/2017,6/10/2017,LW-16990
CA-2015-143490,12/6/2015,12/13/2015,NP-18325
CA-2015-165085,12/27/2015,12/31/2015,BT-11485
CA-2017-160423,1/21/2017,1/26/2017,PS-19045
CA-2014-159338,6/25/2014,6/28/2014,NS-18640
CA-2016-107216,6/14/2016,6/17/2016,PV-18985
US-2017-145863,4/21/2017,4/27/2017,RP-19390
CA-2016-112340,10/21/2016,10/27/2016,NM-18520
US-2016-110156,11/19/2016,11/24/2016,EH-13945
CA-2017-140585,12/18/2017,12/23/2017,RA-19915
CA-2016-144855,7/22/2016,7/24/2016,DL-13495
CA-2015-142755,9/4/2015,9/8/2015,CS-12355
US-2014-147627,1/20/2014,1/26/2014,HL-15040
CA-2015-105970,3/2/2015,3/7/2015,PA-19060
CA-2016-112102,4/12/2016,4/16/2016,BD-11605
US-2016-114776,12/6/2016,12/7/2016,GG-14650
US-2016-134908,6/5/2016,6/9/2016,JS-15940
US-2016-148803,12/11/2016,12/11/2016,LR-16915
CA-2016-152170,11/12/2016,11/15/2016,FH-14275
CA-2014-146969,9/29/2014,10/3/2014,AP-10915
CA-2015-112452,4/4/2015,4/4/2015,NC-18340
CA-2015-113971,5/8/2015,5/14/2015,CB-12535
CA-2017-160395,12/31/2016,1/6/2017,KL-16555
CA-2014-136567,12/20/2014,12/21/2014,PS-19045
CA-2016-149314,7/2/2016,7/7/2016,GB-14530
CA-2017-147039,6/29/2017,7/4/2017,AA-10315
CA-2014-126522,9/1/2014,9/5/2014,LT-16765
CA-2014-127964,3/3/2014,3/8/2014,AP-10720
CA-2014-117709,5/4/2014,5/8/2014,PM-18940
CA-2015-125416,11/2/2015,11/2/2015,KC-16540
CA-2017-145226,12/8/2017,12/10/2017,DL-13315
US-2014-100279,3/10/2014,3/14/2014,SW-20275
CA-2014-158064,4/21/2014,4/25/2014,AA-10375
US-2015-104430,10/22/2015,10/26/2015,LT-17110
CA-2015-132080,8/22/2015,8/25/2015,DP-13105
CA-2016-161207,8/29/2016,9/3/2016,AB-10060
CA-2014-120243,12/27/2014,12/30/2014,AT-10435
CA-2016-113621,12/1/2016,12/5/2016,JE-15745
CA-2016-168081,4/24/2016,4/27/2016,CA-12055
CA-2014-128146,6/21/2014,6/25/2014,DB-13060
CA-2017-138779,1/14/2017,1/15/2017,RB-19570
CA-2014-127131,11/24/2014,11/30/2014,HR-14830
CA-2017-117212,2/26/2017,2/28/2017,BT-11530
US-2015-130519,9/15/2015,9/15/2015,NG-18355
CA-2016-130946,4/8/2016,4/12/2016,ZC-21910
CA-2016-114727,7/18/2016,7/24/2016,LS-16945
CA-2017-133235,8/1/2017,8/4/2017,LH-16750
CA-2016-137050,7/14/2016,7/18/2016,SW-20755
US-2017-118087,9/9/2017,9/13/2017,SP-20620
CA-2014-110184,7/12/2014,7/16/2014,BF-11170
CA-2016-126004,12/4/2016,12/5/2016,BM-11140
CA-2017-100013,11/6/2017,11/11/2017,ZC-21910
CA-2015-132570,10/31/2015,11/2/2015,KT-16480
CA-2016-153682,5/30/2016,6/1/2016,BG-11695
CA-2016-144344,10/28/2016,10/28/2016,PG-18820
CA-2014-127012,8/11/2014,8/15/2014,GM-14680
CA-2016-128727,8/29/2016,9/4/2016,MO-17800
US-2016-162859,2/15/2016,2/22/2016,PG-18820
CA-2017-133641,5/14/2017,5/21/2017,EJ-14155
CA-2014-168494,12/12/2014,12/14/2014,NP-18700
CA-2017-115602,12/18/2017,12/24/2017,DJ-13630
CA-2015-154956,7/4/2015,7/9/2015,IM-15070
CA-2017-144638,3/10/2017,3/14/2017,MH-18115
US-2016-168620,12/24/2016,12/28/2016,RB-19795
CA-2017-117079,10/23/2017,10/27/2017,JR-15700
US-2016-144393,10/28/2016,11/4/2016,SM-20950
CA-2017-105053,7/7/2017,7/9/2017,CS-12355
CA-2016-155992,10/1/2016,10/2/2016,CC-12220
CA-2017-110380,9/2/2017,9/7/2017,PF-19225
US-2014-167738,12/24/2014,12/29/2014,JC-16105
CA-2017-121412,9/23/2017,9/27/2017,BG-11695
CA-2017-100426,6/4/2017,6/8/2017,DC-12850
US-2016-103646,4/21/2016,4/26/2016,SP-20545
CA-2016-119186,5/26/2016,5/26/2016,MS-17710
CA-2016-148698,5/2/2016,5/7/2016,BD-11770
CA-2014-163293,9/8/2014,9/11/2014,KC-16255
CA-2016-160815,9/5/2016,9/6/2016,TR-21325
CA-2017-122154,4/9/2017,4/11/2017,SA-20830
US-2015-149692,12/6/2015,12/12/2015,KW-16435
CA-2016-119445,6/26/2016,7/3/2016,GM-14500
CA-2015-124268,7/4/2015,7/8/2015,AD-10180
CA-2016-154711,11/22/2016,11/26/2016,TB-21355
CA-2016-163384,11/10/2016,11/12/2016,CC-12430
CA-2015-101707,8/27/2015,9/1/2015,PF-19165
CA-2015-138898,5/25/2015,5/29/2015,JH-16180
CA-2017-115427,12/30/2017,1/3/2018,EB-13975
CA-2016-134425,12/8/2016,12/12/2016,QJ-19255
CA-2015-121391,10/4/2015,10/7/2015,AA-10315
CA-2016-137043,12/23/2016,12/25/2016,LC-17140
CA-2015-115847,9/19/2015,9/24/2015,TC-21535
US-2017-126179,7/3/2017,7/7/2017,CS-12460
CA-2016-101966,7/14/2016,7/16/2016,BM-11785
CA-2016-141397,6/20/2016,6/21/2016,RC-19825
CA-2016-141082,12/9/2016,12/13/2016,FM-14380
US-2016-134488,9/24/2016,10/1/2016,PK-19075
CA-2016-145919,12/18/2016,12/23/2016,HG-14965
CA-2017-157651,12/10/2017,12/14/2017,HA-14920
CA-2014-160773,7/1/2014,7/5/2014,LW-16825
CA-2017-167703,2/3/2017,2/8/2017,MC-17575
CA-2017-121804,3/3/2017,3/8/2017,LP-17095
CA-2017-162635,10/9/2017,10/10/2017,EB-14170
CA-2014-107153,9/28/2014,10/3/2014,GZ-14545
US-2014-117058,5/27/2014,5/30/2014,LE-16810
CA-2015-120439,6/14/2015,6/18/2015,AD-10180
CA-2016-128258,3/30/2016,4/1/2016,CP-12085
CA-2017-106033,10/15/2017,10/18/2017,FG-14260
CA-2016-142762,5/23/2016,5/27/2016,LD-17005
CA-2017-127705,6/2/2017,6/6/2017,AB-10255
CA-2014-122567,2/16/2014,2/21/2014,MN-17935
CA-2014-121664,5/6/2014,5/10/2014,HP-14815
CA-2016-122133,5/16/2016,5/23/2016,JR-15670
US-2017-123281,4/2/2017,4/7/2017,JF-15190
CA-2017-100524,3/31/2017,4/2/2017,CM-12115
CA-2017-113481,1/2/2017,1/4/2017,AS-10045
CA-2015-131758,5/28/2015,6/1/2015,KB-16315
CA-2014-118339,3/17/2014,3/24/2014,BN-11515
CA-2014-153976,10/3/2014,10/8/2014,BP-11290
CA-2016-162901,3/28/2016,3/31/2016,AS-10045
CA-2017-162978,5/4/2017,5/9/2017,LW-16990
US-2014-160444,7/5/2014,7/5/2014,DC-12850
CA-2016-145247,5/5/2016,5/7/2016,ND-18370
CA-2017-160045,4/26/2017,4/27/2017,LB-16735
US-2014-151925,9/26/2014,10/1/2014,KT-16465
CA-2017-125199,10/19/2017,10/25/2017,HM-14860
US-2017-155425,11/10/2017,11/11/2017,AB-10600
CA-2017-133249,7/8/2017,7/11/2017,SZ-20035
US-2015-103471,12/24/2015,12/28/2015,JR-15670
CA-2017-136672,3/7/2017,3/12/2017,MG-17890
US-2014-157021,4/1/2014,4/6/2014,KM-16720
CA-2015-120362,9/14/2015,9/19/2015,CA-12265
CA-2014-126361,8/4/2014,8/9/2014,VD-21670
US-2016-100566,9/3/2016,9/9/2016,JK-16120
US-2016-108504,2/5/2016,2/5/2016,PP-18955
CA-2017-124828,7/3/2017,7/4/2017,YS-21880
US-2017-117247,10/9/2017,10/14/2017,CK-12760
CA-2016-124485,11/24/2016,11/26/2016,NC-18340
CA-2016-159212,11/1/2016,11/5/2016,KM-16375
US-2016-161396,4/19/2016,4/25/2016,GM-14455
US-2014-118486,4/6/2014,4/8/2014,SD-20485
CA-2016-130407,9/2/2016,9/6/2016,KD-16270
US-2016-122245,9/25/2016,9/30/2016,AB-10105
CA-2017-105144,11/4/2017,11/11/2017,SZ-20035
CA-2016-136329,7/9/2016,7/13/2016,JD-15895
CA-2014-146640,6/30/2014,7/5/2014,HA-14905
CA-2017-115994,1/28/2017,1/31/2017,BT-11305
CA-2015-126697,9/21/2015,9/24/2015,SV-20815
CA-2015-124800,9/26/2015,9/30/2015,RW-19540
US-2015-164448,10/31/2015,11/4/2015,DK-12835
CA-2017-122700,11/26/2017,11/30/2017,LT-17110
CA-2014-120768,12/19/2014,12/21/2014,IM-15070
US-2016-153129,12/26/2016,12/30/2016,FP-14320
CA-2017-106852,6/20/2017,6/27/2017,ST-20530
CA-2015-139731,10/15/2015,10/15/2015,JE-15745
CA-2017-122735,4/12/2017,4/15/2017,BD-11320
CA-2017-128160,12/19/2017,12/24/2017,MM-17920
CA-2017-117695,8/5/2017,8/8/2017,PW-19030
CA-2015-166135,10/1/2015,10/6/2015,SC-20440
CA-2016-133725,5/23/2016,5/28/2016,KL-16645
CA-2017-102337,6/13/2017,6/16/2017,SD-20485
US-2014-112564,4/23/2014,4/24/2014,TS-21160
CA-2015-145821,5/1/2015,5/7/2015,JB-15400
US-2015-160150,7/19/2015,7/20/2015,TS-21085
CA-2016-133711,11/26/2016,11/29/2016,MC-17425
CA-2017-148474,6/12/2017,6/19/2017,ME-17320
CA-2015-111297,8/17/2015,8/21/2015,SC-20440
CA-2016-123722,9/25/2016,10/1/2016,NH-18610
CA-2014-155271,5/4/2014,5/4/2014,AA-10480
CA-2015-119907,12/1/2015,12/8/2015,LC-17140
US-2016-128902,3/11/2016,3/15/2016,MB-18085
CA-2016-152289,8/26/2016,8/28/2016,LC-16930
US-2016-104794,12/16/2016,12/19/2016,KD-16495
CA-2014-151708,8/8/2014,8/14/2014,MB-17305
CA-2015-100769,5/16/2015,5/16/2015,TH-21550
CA-2017-139199,12/9/2017,12/13/2017,DK-12835
US-2015-161466,9/24/2015,9/27/2015,ON-18715
CA-2017-164959,7/11/2017,7/15/2017,KN-16390
US-2015-105676,12/1/2015,12/2/2015,NM-18520
CA-2016-113138,11/19/2016,11/25/2016,NP-18685
US-2017-104955,3/19/2017,3/24/2017,CG-12040
CA-2016-121958,11/13/2016,11/17/2016,CS-12505
CA-2017-121468,11/19/2017,11/20/2017,KD-16345
US-2016-108455,12/2/2016,12/8/2016,MK-18160
CA-2017-101210,8/25/2017,8/28/2017,DW-13540
US-2016-108098,10/14/2016,10/18/2016,CP-12340
CA-2014-119032,11/27/2014,12/3/2014,MS-17770
CA-2015-140410,11/3/2015,11/7/2015,CM-12655
CA-2014-136280,11/29/2014,12/6/2014,Co-12640
CA-2017-151911,4/30/2017,5/5/2017,DL-13495
CA-2017-166436,11/24/2017,11/28/2017,TS-21370
CA-2017-139661,10/30/2017,11/3/2017,JW-15220
CA-2014-123925,12/17/2014,12/19/2014,RF-19840
CA-2017-152485,9/4/2017,9/8/2017,JD-15790
CA-2016-141586,10/17/2016,10/20/2016,NK-18490
CA-2017-130386,11/12/2017,11/18/2017,NG-18430
CA-2016-100468,11/24/2016,12/1/2016,AT-10435
CA-2015-153388,8/1/2015,8/7/2015,PC-19000
CA-2017-154935,12/24/2017,12/29/2017,AR-10540
CA-2016-134208,9/17/2016,9/23/2016,CS-12505
CA-2017-108294,12/10/2017,12/10/2017,LS-16975
CA-2017-103611,9/12/2017,9/15/2017,JM-15535
CA-2017-100384,6/24/2017,7/1/2017,NH-18610
CA-2017-112809,8/18/2017,8/22/2017,RA-19915
US-2017-160759,12/11/2017,12/17/2017,AI-10855
CA-2017-148446,12/10/2017,12/14/2017,MC-17845
CA-2014-111059,2/3/2014,2/6/2014,TB-21400
CA-2017-116204,2/11/2017,2/14/2017,VW-21775
CA-2017-109946,4/16/2017,4/21/2017,PL-18925
CA-2015-144806,12/6/2015,12/11/2015,GH-14425
CA-2016-122392,7/22/2016,7/27/2016,CJ-12010
CA-2015-148432,11/7/2015,11/10/2015,MC-18130
CA-2015-103793,3/26/2015,3/31/2015,BV-11245
CA-2017-159884,8/31/2017,9/5/2017,JF-15490
CA-2016-139885,12/4/2016,12/8/2016,EB-13840
CA-2017-124086,2/10/2017,2/14/2017,MP-18175
CA-2016-112389,10/29/2016,11/2/2016,JM-15655
CA-2017-121888,9/15/2017,9/17/2017,CL-11890
CA-2014-166884,3/11/2014,3/16/2014,CK-12205
CA-2014-107181,2/4/2014,2/8/2014,DB-13270
CA-2014-150245,12/31/2014,1/4/2015,PC-18745
CA-2015-111395,11/23/2015,11/27/2015,VB-21745
CA-2014-134278,7/6/2014,7/8/2014,EP-13915
US-2017-124926,11/13/2017,11/18/2017,ME-17320
CA-2016-159345,6/17/2016,6/22/2016,IG-15085
CA-2014-130274,5/3/2014,5/5/2014,JS-15940
CA-2017-158386,10/16/2017,10/21/2017,BO-11425
CA-2015-111507,2/6/2015,2/13/2015,VW-21775
CA-2017-120761,9/4/2017,9/8/2017,AB-10150
CA-2016-109176,5/9/2016,5/15/2016,JW-16075
CA-2015-112116,3/16/2015,3/18/2015,JE-15475
CA-2016-126809,4/9/2016,4/13/2016,EB-13750
CA-2014-105172,4/4/2014,4/9/2014,PK-18910
CA-2017-107293,9/5/2017,9/6/2017,CS-12400
US-2017-102890,6/30/2017,6/30/2017,SG-20470
CA-2015-158554,11/9/2015,11/9/2015,CM-12190
CA-2014-116239,3/4/2014,3/4/2014,CL-12565
CA-2015-132101,3/19/2015,3/25/2015,JO-15550
CA-2015-129112,11/29/2015,11/30/2015,AW-10840
US-2017-152002,6/11/2017,6/11/2017,DV-13465
CA-2017-165029,11/26/2017,11/30/2017,AH-10075
US-2014-157385,11/23/2014,11/25/2014,SC-20095
CA-2014-101602,12/15/2014,12/18/2014,MC-18100
CA-2016-109057,4/22/2016,4/27/2016,TT-21460
CA-2016-154403,5/23/2016,5/27/2016,AP-10720
CA-2016-102456,2/27/2016,3/1/2016,DL-12865
CA-2015-131338,8/9/2015,8/12/2015,NP-18325
CA-2016-109911,5/12/2016,5/16/2016,VG-21805
US-2016-132423,4/15/2016,4/19/2016,MY-18295
CA-2015-122826,6/23/2015,6/25/2015,RD-19480
CA-2014-117317,10/19/2014,10/19/2014,JF-15490
CA-2015-118423,3/24/2015,3/27/2015,DP-13390
CA-2017-149181,5/8/2017,5/12/2017,MD-17350
CA-2017-132234,10/16/2017,10/18/2017,MY-17380
CA-2017-158876,11/19/2017,11/21/2017,AB-10150
CA-2016-164672,5/8/2016,5/13/2016,GB-14530
US-2016-132857,12/11/2016,12/17/2016,CA-12775
CA-2017-116645,11/30/2017,12/4/2017,ME-17725
US-2016-115819,4/19/2016,4/24/2016,JO-15280
CA-2014-156349,5/26/2014,5/30/2014,ML-17395
CA-2017-138380,12/21/2017,12/25/2017,YS-21880
US-2016-113509,3/15/2016,3/19/2016,PL-18925
CA-2015-130022,8/10/2015,8/16/2015,JK-16120
US-2016-118780,9/10/2016,9/14/2016,PN-18775
CA-2017-108560,7/8/2017,7/15/2017,JC-15385
CA-2015-157084,12/19/2015,12/24/2015,JG-15160
CA-2015-164539,11/16/2015,11/22/2015,PO-19180
CA-2015-143119,9/24/2015,9/30/2015,MC-17275
CA-2017-101049,6/21/2017,6/25/2017,AS-10240
CA-2016-106530,5/8/2016,5/8/2016,CL-12565
CA-2014-168984,11/26/2014,12/2/2014,NW-18400
CA-2016-157266,5/26/2016,6/1/2016,TB-21280
US-2014-134712,11/29/2014,12/4/2014,BS-11380
CA-2015-111829,3/19/2015,3/20/2015,FH-14365
CA-2015-105221,11/1/2015,11/3/2015,VM-21685
CA-2015-120341,9/26/2015,9/29/2015,SF-20200
CA-2014-135699,8/29/2014,8/29/2014,HH-15010
US-2017-132444,11/18/2017,11/21/2017,CD-12280
CA-2014-127159,5/12/2014,5/15/2014,HL-15040
CA-2017-161809,1/20/2017,1/26/2017,TH-21100
CA-2017-127285,10/30/2017,11/6/2017,MM-18055
CA-2017-144526,4/30/2017,5/6/2017,QJ-19255
CA-2016-128531,11/24/2016,11/26/2016,NS-18505
US-2015-157154,1/10/2015,1/15/2015,MM-17920
CA-2017-159457,10/19/2017,10/26/2017,RD-19480
CA-2016-107615,3/22/2016,3/25/2016,RB-19645
CA-2017-111647,7/3/2017,7/7/2017,RD-19585
CA-2015-150560,12/11/2015,12/12/2015,SW-20455
CA-2015-143077,9/17/2015,9/21/2015,SF-20965
CA-2016-122728,5/18/2016,5/24/2016,EB-13930
CA-2014-122882,9/7/2014,9/13/2014,SB-20290
US-2016-101497,9/29/2016,10/1/2016,PS-18760
CA-2016-147585,11/7/2016,11/12/2016,CB-12535
CA-2017-149489,4/24/2017,4/27/2017,DK-12835
CA-2017-143798,12/10/2017,12/12/2017,AW-10840
CA-2014-142839,8/16/2014,8/20/2014,TS-21610
CA-2017-129833,12/9/2017,12/15/2017,HF-14995
US-2016-154361,3/14/2016,3/19/2016,HZ-14950
US-2016-158708,6/26/2016,6/29/2016,AB-10255
CA-2015-156335,9/25/2015,9/28/2015,PO-19195
CA-2015-148376,12/27/2015,12/31/2015,AG-10900
CA-2014-135657,6/3/2014,6/7/2014,SC-20725
CA-2015-114069,7/13/2015,7/15/2015,ND-18370
CA-2014-139857,2/2/2014,2/6/2014,CD-12790
CA-2016-106306,3/8/2016,3/8/2016,PG-18820
CA-2015-100545,11/22/2015,11/26/2015,IM-15070
CA-2017-123491,10/30/2017,11/5/2017,JK-15205
CA-2015-145401,1/30/2015,2/4/2015,JP-15520
US-2017-124968,9/8/2017,9/13/2017,MM-18055
CA-2017-104003,10/7/2017,10/13/2017,DC-13285
CA-2016-154788,4/30/2016,5/4/2016,JL-15835
CA-2016-169943,5/19/2016,5/24/2016,BN-11515
US-2015-123218,12/20/2015,12/25/2015,KD-16345
CA-2015-127453,12/19/2015,12/20/2015,JK-15370
US-2017-164056,4/29/2017,5/4/2017,FM-14215
CA-2016-106894,2/7/2016,2/7/2016,CA-12265
CA-2014-125136,9/28/2014,10/3/2014,KD-16495
US-2016-131149,7/10/2016,7/14/2016,LH-17155
CA-2017-101483,7/29/2017,8/1/2017,AG-10675
CA-2015-130204,9/3/2015,9/9/2015,DB-13120
CA-2014-110527,8/9/2014,8/16/2014,ED-13885
CA-2017-152807,10/30/2017,11/3/2017,MC-18100
CA-2014-133270,6/6/2014,6/9/2014,BM-11785
CA-2016-155670,8/13/2016,8/17/2016,EM-14065
US-2014-157406,4/25/2014,4/29/2014,DA-13450
CA-2015-139094,11/22/2015,11/27/2015,MO-17800
CA-2017-168837,10/14/2017,10/17/2017,JW-15955
CA-2017-116715,12/2/2017,12/5/2017,VW-21775
CA-2015-135622,12/8/2015,12/11/2015,TT-21460
US-2015-107349,7/13/2015,7/15/2015,SL-20155
CA-2014-139017,5/11/2014,5/17/2014,RM-19375
CA-2014-141817,1/5/2014,1/12/2014,MB-18085
CA-2015-130785,9/5/2015,9/9/2015,AG-10900
CA-2016-110254,8/4/2016,8/8/2016,ML-17755
US-2014-158057,3/22/2014,3/26/2014,CC-12685
CA-2017-146024,3/2/2017,3/8/2017,SC-20770
CA-2016-129686,11/27/2016,11/29/2016,GG-14650
CA-2014-118976,4/28/2014,5/3/2014,MY-18295
CA-2015-105347,11/24/2015,11/28/2015,DP-13000
CA-2016-124667,11/11/2016,11/16/2016,BD-11770
CA-2015-111094,7/9/2015,7/13/2015,CB-12535
CA-2017-166317,9/22/2017,9/26/2017,JE-15610
CA-2015-154326,2/15/2015,2/19/2015,RP-19855
CA-2014-102008,9/30/2014,10/4/2014,RA-19915
CA-2014-120474,12/1/2014,12/3/2014,RP-19390
CA-2014-104773,12/8/2014,12/13/2014,TB-21175
CA-2016-140774,9/5/2016,9/10/2016,BE-11455
US-2017-139465,8/27/2017,8/30/2017,MR-17545
CA-2016-100965,7/7/2016,7/11/2016,RM-19375
CA-2016-121034,8/8/2016,8/10/2016,JF-15565
CA-2016-149461,11/13/2016,11/19/2016,AS-10135
CA-2017-158379,9/22/2017,9/26/2017,JA-15970
US-2016-116729,12/25/2016,12/28/2016,GK-14620
CA-2016-164938,2/11/2016,2/13/2016,PB-19210
CA-2016-165484,10/23/2016,10/29/2016,HK-14890
CA-2014-132612,6/9/2014,6/11/2014,FO-14305
US-2017-161193,11/20/2017,11/26/2017,BT-11680
CA-2015-131597,9/14/2015,9/18/2015,SP-20620
CA-2015-164833,6/4/2015,6/4/2015,LL-16840
CA-2015-125423,12/13/2015,12/15/2015,MC-17575
US-2014-130379,5/25/2014,5/29/2014,JL-15235
CA-2016-168956,2/16/2016,2/20/2016,EA-14035
CA-2016-167507,12/22/2016,12/28/2016,SA-20830
CA-2016-109344,2/8/2016,2/11/2016,CH-12070
US-2015-140851,7/13/2015,7/15/2015,ND-18460
CA-2014-103373,5/18/2014,5/24/2014,BS-11755
CA-2017-145884,10/21/2017,10/21/2017,SL-20155
CA-2015-131422,11/5/2015,11/9/2015,GB-14530
CA-2017-162691,8/1/2017,8/7/2017,AS-10045
CA-2014-141278,6/21/2014,6/24/2014,RM-19375
CA-2017-122693,2/19/2017,2/21/2017,NH-18610
CA-2014-117345,8/1/2014,8/5/2014,BF-10975
CA-2016-157763,7/18/2016,7/23/2016,KH-16330
CA-2015-135391,2/9/2015,2/11/2015,FA-14230
US-2017-113852,7/29/2017,8/2/2017,GW-14605
US-2017-158512,1/12/2017,1/17/2017,DA-13450
CA-2017-128370,9/10/2017,9/10/2017,FH-14275
CA-2015-160472,7/20/2015,7/25/2015,RK-19300
CA-2014-114643,6/13/2014,6/17/2014,FM-14215
US-2017-158218,5/12/2017,5/15/2017,AC-10420
CA-2015-121608,9/3/2015,9/5/2015,JB-15400
US-2017-121251,3/26/2017,3/27/2017,GM-14440
CA-2014-151078,11/12/2014,11/12/2014,RF-19840
US-2016-100839,10/13/2016,10/17/2016,NC-18625
US-2017-116659,11/12/2017,11/12/2017,NG-18355
CA-2017-118857,4/15/2017,4/18/2017,AH-10075
CA-2015-127110,6/25/2015,7/1/2015,CH-12070
CA-2016-148201,8/26/2016,8/29/2016,CC-12145
CA-2014-116932,7/21/2014,7/25/2014,ME-18010
CA-2017-142888,11/21/2017,11/25/2017,BP-11230
CA-2014-147914,6/4/2014,6/9/2014,MP-17470
US-2016-112977,3/10/2016,3/16/2016,CJ-12010
CA-2017-112039,3/25/2017,3/29/2017,JC-15775
CA-2017-118885,12/29/2017,1/2/2018,JG-15160
US-2017-166611,3/28/2017,4/2/2017,CK-12760
CA-2015-109512,3/5/2015,3/5/2015,LF-17185
CA-2016-118570,11/13/2016,11/17/2016,CC-12430
CA-2017-154718,1/19/2017,1/23/2017,DL-12865
CA-2016-147578,4/22/2016,4/26/2016,PG-18895
CA-2014-140165,5/13/2014,5/15/2014,EH-14005
CA-2014-142587,10/21/2014,10/22/2014,TB-21520
CA-2014-157623,3/14/2014,3/18/2014,DK-13225
CA-2017-145310,12/22/2017,12/24/2017,JP-15520
CA-2016-100083,11/24/2016,11/29/2016,CD-11980
US-2017-108063,12/2/2017,12/5/2017,AS-10090
CA-2015-109197,12/31/2015,1/4/2016,JO-15280
CA-2017-141789,10/3/2017,10/6/2017,AC-10450
CA-2014-169775,8/29/2014,9/2/2014,RA-19945
CA-2016-140543,6/29/2016,7/3/2016,Co-12640
CA-2016-151141,8/20/2016,8/23/2016,DW-13480
CA-2017-167094,10/21/2017,10/22/2017,DK-12835
CA-2017-154410,10/21/2017,10/24/2017,MD-17860
US-2016-150567,5/17/2016,5/21/2016,RP-19855
CA-2015-157959,2/3/2015,2/4/2015,RW-19540
CA-2017-105886,12/18/2017,12/23/2017,DB-13660
CA-2016-105963,11/15/2016,11/22/2016,SC-20770
CA-2017-121503,7/3/2017,7/6/2017,FH-14275
CA-2014-103366,1/15/2014,1/17/2014,EH-13990
CA-2017-124597,4/30/2017,5/5/2017,AS-10630
CA-2015-105634,11/8/2015,11/14/2015,HA-14905
CA-2015-123673,10/30/2015,11/1/2015,CH-12070
US-2017-111423,8/17/2017,8/19/2017,EH-13765
CA-2015-125178,10/3/2015,10/9/2015,MZ-17515
CA-2016-156685,7/8/2016,7/10/2016,SC-20230
CA-2017-126865,12/5/2017,12/7/2017,NP-18325
CA-2017-102834,3/9/2017,3/13/2017,LW-16990
US-2016-139710,6/9/2016,6/15/2016,GM-14680
CA-2017-121538,11/28/2017,12/1/2017,RH-19495
US-2017-101539,3/16/2017,3/18/2017,VM-21685
CA-2016-152121,11/27/2016,11/29/2016,CC-12670
CA-2017-161200,8/6/2017,8/10/2017,SV-20365
CA-2017-101245,11/27/2017,12/3/2017,LW-16990
CA-2015-141768,5/25/2015,5/27/2015,NP-18685
CA-2016-112109,7/8/2016,7/12/2016,JE-15715
CA-2017-144064,8/29/2017,9/1/2017,CP-12085
CA-2016-108581,6/20/2016,6/26/2016,EA-14035
CA-2017-157987,9/2/2017,9/6/2017,AC-10615
CA-2017-110905,9/10/2017,9/15/2017,RW-19690
CA-2017-165841,12/21/2017,12/28/2017,DB-13210
CA-2017-117485,9/23/2017,9/29/2017,BD-11320
CA-2017-140242,5/6/2017,5/11/2017,ML-17755
CA-2014-148950,12/14/2014,12/19/2014,JD-16015
CA-2014-110408,10/18/2014,10/20/2014,AS-10225
CA-2015-109939,5/8/2015,5/12/2015,AA-10375
