Order ID,Product ID,Customer ID,Ship Mode,Sales,Quantity,Discount,Profit
CA-2016-142545,FUR-FU-10001861,JD-15895,Standard Class,77.6,4,0.0,38.024
CA-2016-142545,OFF-BI-10002706,JD-15895,Standard Class,14.28,1,0.0,6.5688
US-2017-152380,FUR-TA-10002533,JH-15910,Standard Class,219.075,3,0.5,-131.445
CA-2015-144253,FUR-FU-10002671,AS-10225,Second Class,26.8,2,0.0,12.864
CA-2014-130960,OFF-AR-10003651,KB-16600,Standard Class,9.84,3,0.0,2.8536
CA-2014-111003,OFF-BI-10001072,CR-12625,Standard Class,45.48,3,0.0,20.9208
CA-2014-111003,OFF-AR-10002135,CR-12625,Standard Class,289.2,6,0.0,83.868
CA-2017-126774,OFF-AR-10002804,SH-20395,First Class,4.89,1,0.0,2.0049
CA-2016-142902,FUR-FU-10001918,BP-11185,Second Class,15.136,4,0.2,3.5948
CA-2016-142902,FUR-CH-10004086,BP-11185,Second Class,466.768,2,0.2,52.5114
CA-2016-142902,FUR-FU-10001756,BP-11185,Second Class,15.232,1,0.2,1.7136
CA-2016-142902,OFF-LA-10000634,BP-11185,Second Class,6.264,3,0.2,2.0358
CA-2014-120887,FUR-FU-10001588,TS-21205,Standard Class,87.54,3,0.0,37.6422
CA-2014-167850,TEC-PH-10002398,AG-10525,Standard Class,178.384,2,0.2,22.298
CA-2014-167850,OFF-PA-10001937,AG-10525,Standard Class,15.552,3,0.2,5.4432
CA-2014-164259,OFF-AR-10003373,SP-20860,First Class,99.136,4,0.2,8.6744
CA-2014-164973,FUR-CH-10002602,NM-18445,Standard Class,135.882,1,0.1,24.1568
CA-2014-164973,TEC-MA-10002927,NM-18445,Standard Class,3991.98,2,0.0,1995.99
CA-2014-164973,TEC-PH-10004093,NM-18445,Standard Class,275.94,6,0.0,80.0226
CA-2014-164973,TEC-AC-10000892,NM-18445,Standard Class,360.0,4,0.0,129.6
CA-2014-164973,OFF-ST-10002974,NM-18445,Standard Class,43.57,1,0.0,13.071
CA-2014-156601,OFF-FA-10000624,FA-14230,Standard Class,7.16,2,0.0,3.58
CA-2016-162138,OFF-BI-10004593,GK-14620,Standard Class,251.52,6,0.2,81.744
CA-2016-162138,TEC-AC-10001908,GK-14620,Standard Class,99.99,1,0.0,34.9965
CA-2017-153339,FUR-FU-10001967,DJ-13510,Second Class,15.992,1,0.2,0.9995
US-2016-141544,TEC-PH-10003645,PO-18850,First Class,290.898,3,0.4,-67.8762
US-2016-141544,OFF-ST-10000675,PO-18850,First Class,54.224,2,0.2,3.389
US-2016-141544,FUR-CH-10003312,PO-18850,First Class,786.744,4,0.3,-258.5016
US-2016-141544,OFF-LA-10001074,PO-18850,First Class,100.24,10,0.2,33.831
US-2016-141544,OFF-BI-10001524,PO-18850,First Class,37.764,6,0.7,-27.6936
US-2016-150147,TEC-PH-10004614,JL-15850,Second Class,82.8,2,0.4,-20.7
US-2016-150147,OFF-BI-10001153,JL-15850,Second Class,20.724,2,0.7,-13.816
US-2016-150147,OFF-BI-10001982,JL-15850,Second Class,4.896,3,0.7,-3.4272
CA-2015-137946,OFF-BI-10001922,DB-13615,Second Class,4.752,1,0.2,1.6038
CA-2015-137946,TEC-CO-10001449,DB-13615,Second Class,959.984,2,0.2,335.9944
CA-2015-137946,OFF-BI-10004140,DB-13615,Second Class,14.368,4,0.2,4.49
CA-2014-129924,OFF-BI-10003314,AC-10420,Standard Class,7.712,2,0.2,2.7956
CA-2014-129924,FUR-TA-10004575,AC-10420,Standard Class,698.352,3,0.2,-17.4588
CA-2015-128167,OFF-FA-10000490,KL-16645,Second Class,4.96,4,0.0,2.3312
CA-2014-122336,OFF-AR-10000122,JD-15895,Second Class,17.856,4,0.2,1.116
CA-2014-122336,OFF-BI-10003656,JD-15895,Second Class,509.97,10,0.7,-407.976
CA-2014-122336,OFF-FA-10002780,JD-15895,Second Class,30.992,13,0.2,10.0724
CA-2014-122336,TEC-PH-10000702,JD-15895,Second Class,71.928,12,0.4,8.3916
US-2015-120712,OFF-ST-10000107,CS-12130,Standard Class,88.8,4,0.2,-2.22
CA-2017-169901,TEC-PH-10002293,CC-12550,Standard Class,47.976,3,0.2,4.7976
CA-2017-134306,OFF-AR-10004027,TD-20995,Standard Class,7.56,3,0.0,3.0996
CA-2017-134306,OFF-PA-10000249,TD-20995,Standard Class,24.56,2,0.0,11.5432
CA-2017-134306,OFF-AR-10001374,TD-20995,Standard Class,12.96,2,0.0,4.1472
CA-2016-129714,TEC-AC-10000290,AB-10060,First Class,6.79,1,0.0,2.3086
CA-2016-129714,OFF-PA-10001970,AB-10060,First Class,24.56,2,0.0,11.5432
CA-2016-129714,OFF-BI-10002160,AB-10060,First Class,3.048,1,0.2,1.0668
CA-2016-129714,OFF-PA-10001970,AB-10060,First Class,49.12,4,0.0,23.0864
CA-2016-129714,OFF-BI-10004995,AB-10060,First Class,4355.168,4,0.2,1415.4296
CA-2016-138520,FUR-BO-10002268,JL-15505,Standard Class,388.704,6,0.2,-4.8588
CA-2016-138520,OFF-EN-10001137,JL-15505,Standard Class,8.26,2,0.0,3.7996
CA-2016-138520,OFF-AR-10002399,JL-15505,Standard Class,17.04,4,0.0,6.9864
CA-2016-138520,OFF-PA-10002713,JL-15505,Standard Class,34.4,5,0.0,15.824
CA-2016-130001,OFF-PA-10002666,HK-14890,Standard Class,36.24,5,0.2,11.325
CA-2017-155698,OFF-AP-10001124,VB-21745,First Class,647.84,8,0.0,168.4384
CA-2017-155698,OFF-LA-10001158,VB-21745,First Class,20.7,2,0.0,9.936
CA-2017-144904,OFF-LA-10001158,KW-16435,Standard Class,20.7,2,0.0,9.936
CA-2017-144904,FUR-CH-10000785,KW-16435,Standard Class,488.646,3,0.1,86.8704
CA-2017-144904,OFF-AR-10003732,KW-16435,Standard Class,5.56,2,0.0,1.4456
CA-2017-144904,FUR-FU-10000023,KW-16435,Standard Class,47.12,8,0.0,20.7328
CA-2014-123344,OFF-ST-10001713,JD-16060,Standard Class,211.96,4,0.0,8.4784
CA-2016-155516,OFF-BI-10002412,MK-17905,Same Day,23.2,4,0.0,10.44
CA-2016-155516,OFF-SU-10001225,MK-17905,Same Day,7.36,2,0.0,0.1472
CA-2016-155516,OFF-ST-10002406,MK-17905,Same Day,104.79,7,0.0,29.3412
CA-2016-155516,FUR-BO-10002545,MK-17905,Same Day,1043.92,4,0.0,271.4192
CA-2017-104745,OFF-PA-10002036,GT-14755,Standard Class,25.92,5,0.2,9.396
CA-2017-104745,OFF-ST-10002205,GT-14755,Standard Class,53.424,3,0.2,4.6746
US-2014-119137,OFF-BI-10001982,AG-10900,Standard Class,8.16,5,0.7,-5.712
US-2014-119137,TEC-AC-10003911,AG-10900,Standard Class,1023.936,8,0.2,179.1888
US-2014-119137,OFF-AR-10000658,AG-10900,Standard Class,9.24,1,0.2,0.924
US-2014-119137,TEC-AC-10002076,AG-10900,Standard Class,479.04,10,0.2,-29.94
US-2016-134656,OFF-PA-10003039,MM-18280,First Class,99.136,4,0.2,30.98
US-2017-134481,FUR-TA-10004915,AR-10405,Standard Class,1488.424,7,0.3,-297.6848
CA-2015-130792,OFF-AP-10000696,RA-19915,Standard Class,8.652,3,0.8,-20.3322
CA-2015-130792,OFF-ST-10003327,RA-19915,Standard Class,23.832,3,0.2,2.6811
CA-2015-130792,OFF-BI-10000309,RA-19915,Standard Class,12.176,4,0.8,-18.8728
CA-2016-134775,OFF-PA-10004734,AS-10285,First Class,50.96,7,0.0,25.48
CA-2016-134775,OFF-BI-10002225,AS-10285,First Class,49.536,3,0.2,17.3376
CA-2015-125395,TEC-AC-10004708,LA-16780,Second Class,41.9,2,0.0,8.799
US-2015-168935,FUR-TA-10000617,DO-13435,Standard Class,375.4575,3,0.45,-157.0095
US-2015-168935,TEC-AC-10002335,DO-13435,Standard Class,83.976,3,0.2,-1.0497
CA-2015-122756,TEC-MA-10001681,DK-13225,Standard Class,482.34,4,0.7,-337.638
CA-2015-122756,FUR-FU-10001935,DK-13225,Standard Class,2.96,1,0.2,0.777
CA-2014-115973,OFF-AR-10004757,NG-18430,First Class,2.624,1,0.2,0.4264
CA-2017-101798,OFF-BI-10000050,MV-18190,Standard Class,23.36,4,0.2,7.884
CA-2017-101798,TEC-AC-10001998,MV-18190,Standard Class,39.98,2,0.0,13.5932
US-2014-135972,TEC-PH-10003012,JG-15115,Second Class,246.384,2,0.2,27.7182
US-2014-135972,TEC-CO-10002313,JG-15115,Second Class,1799.97,3,0.0,701.9883
US-2014-134971,OFF-BI-10003982,BP-11095,Second Class,12.462,3,0.8,-20.5623
CA-2017-102946,OFF-BI-10004492,VP-21730,Standard Class,75.792,3,0.2,25.5798
CA-2017-165603,OFF-ST-10000798,SS-20140,Second Class,49.96,2,0.0,9.4924
CA-2017-165603,OFF-PA-10002552,SS-20140,Second Class,12.96,2,0.0,6.2208
CA-2015-122259,OFF-SU-10002573,HP-14815,Standard Class,70.12,4,0.0,21.036
CA-2016-108987,OFF-ST-10001580,AG-10675,Second Class,35.952,3,0.2,3.5952
CA-2016-108987,FUR-BO-10004834,AG-10675,Second Class,2396.2656,4,0.32,-317.1528
CA-2016-108987,OFF-ST-10000934,AG-10675,Second Class,131.136,4,0.2,-32.784
CA-2016-108987,TEC-AC-10000158,AG-10675,Second Class,57.584,2,0.2,0.7198
CA-2014-113166,OFF-PA-10001947,LF-17185,First Class,9.568,2,0.2,3.4684
CA-2014-155208,OFF-AR-10003478,SP-20650,Standard Class,39.072,6,0.2,9.768
CA-2017-117933,OFF-AP-10004249,RF-19840,Standard Class,35.91,3,0.0,9.6957
CA-2017-117457,TEC-AC-10000158,KH-16510,Standard Class,179.95,5,0.0,37.7895
CA-2017-117457,TEC-CO-10004115,KH-16510,Standard Class,1199.976,3,0.2,434.9913
CA-2017-117457,OFF-PA-10003724,KH-16510,Standard Class,27.15,5,0.0,13.3035
CA-2017-117457,FUR-TA-10002041,KH-16510,Standard Class,1004.024,7,0.2,-112.9527
CA-2017-117457,OFF-PA-10002893,KH-16510,Standard Class,9.68,1,0.0,4.6464
CA-2017-117457,OFF-LA-10003766,KH-16510,Standard Class,28.35,9,0.0,13.608
CA-2017-117457,OFF-PA-10001970,KH-16510,Standard Class,55.98,1,0.0,27.4302
CA-2017-117457,FUR-BO-10001972,KH-16510,Standard Class,1336.829,13,0.15,31.4548
CA-2017-117457,FUR-CH-10003956,KH-16510,Standard Class,113.568,2,0.2,-18.4548
CA-2017-142636,OFF-PA-10000157,KC-16675,Standard Class,139.86,7,0.0,65.7342
CA-2017-142636,FUR-CH-10001891,KC-16675,Standard Class,307.136,4,0.2,26.8744
CA-2017-122105,OFF-AR-10004344,CJ-12010,Standard Class,95.92,8,0.0,25.8984
CA-2016-148796,FUR-CH-10004886,PB-19150,Standard Class,383.8,5,0.2,38.38
CA-2017-154816,OFF-PA-10003845,VB-21745,Standard Class,5.78,1,0.0,2.8322
CA-2017-110478,OFF-AR-10001573,SP-20860,Standard Class,9.32,4,0.0,2.7028
CA-2017-110478,OFF-EN-10000483,SP-20860,Standard Class,15.25,1,0.0,7.015
CA-2014-142048,TEC-AC-10004114,JE-15745,First Class,196.752,6,0.2,56.5662
CA-2017-125388,FUR-FU-10004712,MP-17965,Standard Class,56.56,4,0.0,14.7056
CA-2017-125388,OFF-ST-10000918,MP-17965,Standard Class,32.7,3,0.0,8.502
CA-2017-155705,FUR-CH-10000015,NF-18385,Second Class,866.4,4,0.0,225.264
CA-2017-149160,FUR-FU-10003347,JM-15265,Second Class,28.4,2,0.0,11.076
CA-2017-149160,OFF-BI-10001543,JM-15265,Second Class,287.92,8,0.0,138.2016
CA-2014-101476,TEC-MA-10000029,SD-20485,First Class,69.99,1,0.0,30.0957
CA-2017-152275,OFF-AR-10000369,KH-16630,Standard Class,6.672,6,0.2,0.5004
US-2016-123750,OFF-BI-10004584,RB-19795,Standard Class,189.588,2,0.7,-145.3508
US-2016-123750,TEC-AC-10004659,RB-19795,Standard Class,408.744,7,0.2,76.6395
US-2016-123750,TEC-AC-10004659,RB-19795,Standard Class,291.96,5,0.2,54.7425
US-2016-123750,OFF-ST-10000617,RB-19795,Standard Class,4.768,2,0.2,-0.7748
CA-2016-127369,OFF-ST-10003306,DB-13060,First Class,714.3,5,0.0,207.147
US-2014-150574,OFF-BI-10000773,MK-18160,Standard Class,4.812,2,0.7,-3.6892
US-2014-150574,TEC-AC-10002600,MK-18160,Standard Class,247.8,5,0.2,-18.585
CA-2016-147375,TEC-MA-10002937,PO-19180,Second Class,1007.979,3,0.3,43.1991
CA-2016-147375,OFF-PA-10001970,PO-19180,Second Class,313.488,7,0.2,113.6394
CA-2017-130043,OFF-PA-10002230,BB-11545,Standard Class,31.872,8,0.2,11.5536
CA-2017-157252,FUR-CH-10003396,CV-12805,Second Class,207.846,3,0.1,2.3094
CA-2016-115756,FUR-FU-10000246,PK-19075,Second Class,12.22,1,0.0,3.666
CA-2016-115756,OFF-ST-10000060,PK-19075,Second Class,194.94,3,0.0,23.3928
CA-2016-115756,OFF-ST-10003058,PK-19075,Second Class,70.95,3,0.0,20.5755
CA-2016-115756,OFF-PA-10002222,PK-19075,Second Class,91.36,4,0.0,42.0256
CA-2016-115756,FUR-CH-10002372,PK-19075,Second Class,242.94,3,0.0,29.1528
CA-2016-115756,OFF-LA-10001317,PK-19075,Second Class,22.05,7,0.0,10.584
CA-2017-154214,FUR-FU-10000206,TB-21595,Second Class,2.91,1,0.0,1.3677
CA-2016-166674,OFF-AR-10000588,RB-19360,Second Class,59.52,3,0.0,15.4752
CA-2016-166674,OFF-ST-10001469,RB-19360,Second Class,161.94,3,0.0,9.7164
CA-2016-166674,OFF-AR-10001953,RB-19360,Second Class,263.88,6,0.0,71.2476
CA-2016-166674,OFF-AR-10003156,RB-19360,Second Class,30.48,3,0.0,7.9248
CA-2016-166674,OFF-AR-10004974,RB-19360,Second Class,9.84,3,0.0,2.8536
CA-2016-166674,TEC-PH-10002365,RB-19360,Second Class,35.12,4,0.0,9.1312
CA-2017-147277,FUR-TA-10001539,EB-13705,Standard Class,284.364,2,0.4,-75.8304
CA-2017-147277,OFF-ST-10000142,EB-13705,Standard Class,665.408,2,0.2,66.5408
CA-2016-100153,TEC-AC-10001772,KH-16630,Standard Class,63.88,4,0.0,24.9132
US-2014-110674,FUR-CH-10000225,SC-20095,Standard Class,129.568,2,0.2,-24.294
US-2016-157945,FUR-CH-10002331,NF-18385,Standard Class,747.558,3,0.3,-96.1146
US-2016-157945,OFF-EN-10001415,NF-18385,Standard Class,8.928,2,0.2,3.348
CA-2015-109638,OFF-AP-10002472,JH-15985,Standard Class,103.92,4,0.0,36.372
CA-2015-109638,TEC-AC-10004571,JH-15985,Standard Class,899.91,9,0.0,377.9622
CA-2015-109638,OFF-BI-10001098,JH-15985,Standard Class,51.312,3,0.2,18.6006
CA-2016-109869,FUR-FU-10000023,TN-21040,Standard Class,23.56,5,0.2,7.068
CA-2016-109869,FUR-TA-10001889,TN-21040,Standard Class,1272.63,6,0.5,-814.4832
CA-2016-109869,OFF-BI-10000315,TN-21040,Standard Class,28.485,5,0.7,-20.889
CA-2016-109869,OFF-SU-10003505,TN-21040,Standard Class,185.376,2,0.2,-34.758
CA-2016-109869,OFF-AP-10002578,TN-21040,Standard Class,78.272,2,0.2,5.8704
US-2015-101399,FUR-FU-10002918,JS-15940,Standard Class,254.744,7,0.6,-312.0614
CA-2017-154907,FUR-BO-10002824,DS-13180,Standard Class,205.3328,2,0.32,-36.2352
US-2016-100419,OFF-BI-10002194,CC-12670,Second Class,4.788,3,0.8,-7.9002
CA-2015-154144,OFF-PA-10004071,MH-17785,Standard Class,55.48,1,0.0,26.6304
CA-2014-144666,OFF-ST-10002743,JP-15520,Second Class,340.92,3,0.0,3.4092
CA-2014-144666,FUR-BO-10001601,JP-15520,Second Class,222.666,2,0.15,10.4784
CA-2014-144666,TEC-PH-10002680,JP-15520,Second Class,703.968,4,0.2,87.996
CA-2014-144666,OFF-ST-10001321,JP-15520,Second Class,92.52,6,0.0,24.9804
CA-2014-144666,OFF-PA-10001509,JP-15520,Second Class,62.65,7,0.0,28.819
CA-2014-144666,OFF-PA-10003465,JP-15520,Second Class,94.85,5,0.0,45.528
CA-2016-103891,TEC-PH-10000149,KH-16690,Standard Class,95.76,6,0.2,7.182
CA-2016-152632,FUR-FU-10002671,JE-15475,Standard Class,40.2,3,0.0,19.296
CA-2016-100790,OFF-AR-10003045,JG-15805,Standard Class,14.7,5,0.0,6.615
CA-2016-100790,OFF-ST-10000689,JG-15805,Standard Class,704.25,5,0.0,84.51
CA-2014-134677,TEC-AC-10001445,XP-21865,Standard Class,9.09,3,0.0,1.9089
CA-2014-127691,OFF-AR-10002053,EM-14065,Standard Class,5.96,2,0.0,1.6688
CA-2014-127691,TEC-AC-10002567,EM-14065,Standard Class,159.98,2,0.0,57.5928
CA-2017-140963,OFF-LA-10003923,MT-18070,First Class,29.6,2,0.0,14.8
CA-2017-140963,FUR-BO-10001337,MT-18070,First Class,514.165,5,0.15,-30.245
CA-2017-140963,TEC-PH-10001924,MT-18070,First Class,279.96,5,0.2,17.4975
CA-2014-154627,TEC-PH-10001363,SA-20830,First Class,2735.952,6,0.2,341.994
CA-2014-133753,TEC-PH-10000376,CW-11905,Second Class,7.992,1,0.2,0.5994
CA-2014-133753,TEC-AC-10000303,CW-11905,Second Class,63.984,2,0.2,10.3974
CA-2014-133753,OFF-AR-10001953,CW-11905,Second Class,70.368,2,0.2,6.1572
CA-2014-113362,OFF-ST-10001809,AJ-10960,Standard Class,449.15,5,0.0,8.983
CA-2014-113362,OFF-EN-10003845,AJ-10960,Standard Class,11.07,3,0.0,5.0922
CA-2016-169166,TEC-AC-10000991,SS-20590,Standard Class,93.98,2,0.0,13.1572
US-2016-120929,FUR-TA-10001857,RO-19780,Second Class,189.882,3,0.4,-94.941
CA-2015-134782,OFF-EN-10001434,MD-17350,Standard Class,105.42,2,0.0,51.6558
CA-2016-126158,OFF-BI-10002498,SC-20095,Standard Class,119.616,8,0.2,40.3704
CA-2016-126158,FUR-FU-10004864,SC-20095,Standard Class,255.76,4,0.0,81.8432
CA-2016-126158,FUR-CH-10002602,SC-20095,Standard Class,241.568,2,0.2,18.1176
CA-2016-126158,FUR-FU-10000073,SC-20095,Standard Class,69.3,9,0.0,22.869
US-2016-105578,OFF-BI-10001670,MY-17380,Standard Class,22.62,2,0.7,-15.08
US-2016-105578,OFF-BI-10001658,MY-17380,Standard Class,14.952,2,0.7,-11.9616
US-2016-105578,FUR-CH-10001215,MY-17380,Standard Class,801.568,2,0.2,50.098
US-2016-105578,OFF-BI-10000831,MY-17380,Standard Class,2.376,3,0.7,-1.9008
US-2016-105578,OFF-PA-10000357,MY-17380,Standard Class,32.792,1,0.2,11.8871
CA-2017-134978,OFF-BI-10003274,EB-13705,Second Class,15.92,5,0.2,5.373
CA-2015-145352,OFF-AR-10001662,CM-12385,Standard Class,2.74,1,0.0,0.7398
CA-2015-145352,OFF-AR-10003856,CM-12385,Standard Class,8.34,3,0.0,2.1684
CA-2015-145352,OFF-ST-10001228,CM-12385,Standard Class,46.74,3,0.0,11.685
CA-2015-145352,OFF-BI-10003527,CM-12385,Standard Class,6354.95,5,0.0,3177.475
CA-2017-135307,FUR-FU-10001290,LS-17245,First Class,126.3,3,0.0,40.416
CA-2017-135307,TEC-AC-10002399,LS-17245,First Class,38.04,2,0.0,12.1728
CA-2016-106341,OFF-AR-10002053,LF-17185,First Class,7.152,3,0.2,0.7152
CA-2017-163405,OFF-AR-10003811,BN-11515,Standard Class,6.63,3,0.0,1.7901
CA-2017-163405,OFF-AR-10001246,BN-11515,Standard Class,5.88,2,0.0,1.7052
CA-2017-127432,TEC-CO-10003236,AD-10180,Standard Class,2999.95,5,0.0,1379.977
CA-2017-127432,OFF-ST-10004507,AD-10180,Standard Class,51.45,3,0.0,13.8915
CA-2017-127432,OFF-PA-10001667,AD-10180,Standard Class,11.96,2,0.0,5.382
CA-2017-127432,OFF-ST-10004459,AD-10180,Standard Class,1126.02,3,0.0,56.301
CA-2015-157812,TEC-AC-10000171,DB-13210,Standard Class,18.392,1,0.2,5.2877
CA-2015-157812,OFF-ST-10000736,DB-13210,Standard Class,129.568,2,0.2,-25.9136
CA-2015-157812,OFF-BI-10000285,DB-13210,Standard Class,14.112,9,0.8,-21.168
CA-2017-145142,FUR-TA-10001857,MC-17605,First Class,210.98,2,0.0,21.098
US-2016-139486,TEC-PH-10003555,LH-17155,First Class,55.176,3,0.2,-12.4146
US-2016-139486,TEC-AC-10003832,LH-17155,First Class,66.26,2,0.0,27.1666
CA-2015-158792,OFF-FA-10002815,BD-11605,Standard Class,22.2,5,0.0,10.434
CA-2017-113558,FUR-CH-10003379,PH-18790,Standard Class,683.952,3,0.2,42.747
CA-2017-113558,FUR-FU-10001756,PH-18790,Standard Class,45.696,3,0.2,5.1408
US-2015-138303,OFF-ST-10004963,MG-18145,Standard Class,36.336,3,0.2,-7.2672
US-2015-138303,OFF-SU-10002881,MG-18145,Standard Class,666.248,1,0.2,-149.9058
US-2015-138303,OFF-EN-10001335,MG-18145,Standard Class,52.512,6,0.2,19.692
CA-2015-102848,FUR-CH-10000595,KB-16240,Second Class,190.72,1,0.2,11.92
US-2017-129441,FUR-FU-10000448,JC-15340,Standard Class,47.94,3,0.0,2.397
CA-2016-168753,TEC-PH-10000984,RL-19615,Second Class,979.95,5,0.0,274.386
CA-2016-168753,OFF-BI-10002557,RL-19615,Second Class,22.75,5,0.0,11.375
CA-2016-126613,OFF-ST-10001325,AA-10375,Standard Class,16.768,2,0.2,1.4672
US-2017-122637,OFF-BI-10002429,EP-13915,Second Class,42.616,7,0.8,-68.1856
CA-2015-147851,OFF-BI-10004528,MP-17470,Standard Class,10.752,4,0.2,3.36
CA-2015-134894,OFF-AP-10001271,DK-12985,Standard Class,152.94,3,0.0,41.2938
CA-2015-134894,FUR-CH-10002647,DK-12985,Standard Class,283.92,4,0.0,70.98
CA-2014-140795,TEC-AC-10001432,BD-11500,First Class,468.9,6,0.0,206.316
CA-2016-136924,TEC-PH-10002262,ES-14080,First Class,380.864,8,0.2,38.0864
US-2015-120161,OFF-ST-10001809,LM-17065,Standard Class,646.776,9,0.2,-145.5246
CA-2014-103849,TEC-AC-10001465,PG-18895,Standard Class,58.112,2,0.2,7.264
CA-2014-103849,TEC-PH-10002597,PG-18895,Standard Class,100.792,1,0.2,6.2995
CA-2014-103849,FUR-FU-10000723,PG-18895,Standard Class,66.112,4,0.6,-84.2928
CA-2017-162929,OFF-BI-10000404,AS-10135,First Class,41.28,6,0.2,13.932
CA-2017-162929,OFF-PA-10002986,AS-10135,First Class,13.36,2,0.0,6.4128
CA-2015-113173,OFF-ST-10000604,DK-13225,Second Class,250.272,9,0.2,15.642
CA-2015-113173,OFF-BI-10004738,DK-13225,Second Class,11.364,3,0.8,-17.046
CA-2015-113173,OFF-SU-10001935,DK-13225,Second Class,8.72,5,0.2,-1.744
CA-2016-136406,FUR-CH-10002024,BD-11320,Second Class,1121.568,2,0.2,0.0
CA-2017-112774,FUR-FU-10003039,RC-19960,First Class,34.504,1,0.2,6.0382
CA-2017-101945,OFF-FA-10004248,GT-14710,Standard Class,10.824,3,0.2,2.5707
CA-2017-100650,OFF-ST-10001780,DK-13225,Second Class,1295.78,2,0.0,310.9872
CA-2014-155852,OFF-AR-10003560,AJ-10945,Second Class,19.456,4,0.2,3.4048
CA-2016-113243,OFF-LA-10001297,OT-18730,Standard Class,20.7,2,0.0,9.936
CA-2016-113243,FUR-TA-10004256,OT-18730,Standard Class,1335.68,4,0.2,-217.048
CA-2016-113243,OFF-PA-10003441,OT-18730,Standard Class,32.4,5,0.0,15.552
CA-2017-118731,FUR-FU-10003347,LP-17080,Second Class,42.6,3,0.0,16.614
CA-2017-118731,OFF-BI-10000069,LP-17080,Second Class,84.056,7,0.2,27.3182
CA-2014-145576,OFF-AP-10003914,CA-12775,Second Class,13.0,5,0.2,1.3
CA-2014-145576,FUR-FU-10004020,CA-12775,Second Class,13.128,3,0.2,3.7743
CA-2015-130736,OFF-FA-10003467,JF-15490,First Class,3.96,2,0.0,0.0
CA-2015-130736,OFF-LA-10000634,JF-15490,First Class,2.61,1,0.0,1.2006
CA-2017-137099,TEC-PH-10002496,FP-14320,First Class,374.376,3,0.2,46.797
CA-2017-156951,OFF-PA-10004530,EB-13840,Standard Class,91.84,8,0.0,45.0016
CA-2017-156951,OFF-BI-10001107,EB-13840,Standard Class,81.088,7,0.2,27.3672
CA-2017-156951,OFF-PA-10004451,EB-13840,Standard Class,19.44,3,0.0,9.3312
CA-2017-156951,FUR-CH-10004997,EB-13840,Standard Class,451.152,3,0.2,0.0
CA-2017-164826,OFF-LA-10001297,JF-15415,Standard Class,72.45,7,0.0,34.776
CA-2017-164826,OFF-FA-10000585,JF-15415,Standard Class,13.96,4,0.0,6.4216
CA-2017-164826,OFF-BI-10001922,JF-15415,Standard Class,33.264,7,0.2,11.2266
CA-2017-164826,TEC-PH-10000347,JF-15415,Standard Class,14.85,3,0.0,4.0095
CA-2016-127250,OFF-AR-10003394,SF-20200,Standard Class,8.82,3,0.0,2.3814
CA-2015-149713,OFF-PA-10004530,TG-21640,Second Class,160.72,14,0.0,78.7528
CA-2015-149713,OFF-PA-10001450,TG-21640,Second Class,19.92,4,0.0,9.7608
CA-2015-149713,OFF-SU-10001574,TG-21640,Second Class,7.3,2,0.0,2.19
CA-2017-118640,OFF-ST-10002974,CS-11950,Standard Class,69.712,2,0.2,8.714
CA-2017-118640,FUR-FU-10001475,CS-11950,Standard Class,8.792,1,0.6,-5.7148
CA-2015-132906,OFF-SU-10004498,CC-12145,Standard Class,51.52,4,0.0,1.5456
CA-2017-145233,TEC-PH-10004977,DV-13465,Standard Class,470.376,3,0.2,52.9173
CA-2017-145233,TEC-PH-10000586,DV-13465,Standard Class,105.584,2,0.2,9.2386
CA-2017-145233,OFF-AP-10000358,DV-13465,Standard Class,31.152,3,0.2,3.5046
CA-2017-145233,OFF-BI-10002764,DV-13465,Standard Class,6.783,7,0.7,-4.7481
CA-2017-145233,TEC-PH-10001254,DV-13465,Standard Class,406.368,4,0.2,30.4776
CA-2015-128139,FUR-CH-10003956,BD-11725,Standard Class,70.98,1,0.0,4.9686
CA-2015-128139,OFF-LA-10003930,BD-11725,Standard Class,294.93,3,0.0,144.5157
US-2016-156986,TEC-PH-10003800,ZC-21910,Standard Class,84.784,2,0.2,-20.1362
US-2016-156986,OFF-PA-10002005,ZC-21910,Standard Class,20.736,4,0.2,7.2576
US-2016-156986,OFF-BI-10002498,ZC-21910,Standard Class,16.821,3,0.7,-12.8961
US-2016-156986,OFF-PA-10004101,ZC-21910,Standard Class,10.368,2,0.2,3.6288
CA-2014-135405,OFF-AR-10004078,MS-17830,Standard Class,9.344,2,0.2,1.168
CA-2014-135405,TEC-AC-10001266,MS-17830,Standard Class,31.2,3,0.2,9.75
CA-2014-131450,OFF-AP-10004708,LR-16915,Standard Class,76.12,2,0.0,22.0748
CA-2014-131450,TEC-CO-10004115,LR-16915,Standard Class,1199.976,3,0.2,434.9913
CA-2014-131450,TEC-PH-10002398,LR-16915,Standard Class,445.96,5,0.2,55.745
CA-2014-131450,FUR-FU-10001979,LR-16915,Standard Class,327.76,8,0.0,91.7728
CA-2016-120180,OFF-SU-10004115,TP-21130,First Class,11.632,2,0.2,1.0178
US-2016-100720,TEC-PH-10001425,CK-12205,Standard Class,143.982,3,0.4,-28.7964
US-2016-100720,TEC-PH-10003963,CK-12205,Standard Class,494.376,4,0.4,-115.3544
US-2016-100720,OFF-SU-10001574,CK-12205,Standard Class,5.84,2,0.2,0.73
